REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,HOURS_DIFF,DAYS_DIFF
IGOJO15499,2023-03-27 21:44:13,2023-03-30 21:44:13,CRGL3327376,40.0,L,2023-03-29 15:23:24.232,41.65312,1.0
IGOJO15499,2023-03-27 21:44:13,2023-03-30 21:44:13,CXUQ2583387,40.0,L,2023-03-29 02:05:18.689,28.351580277777774,1.0
IGOJO15499,2023-03-27 21:44:13,2023-03-30 21:44:13,LLPN1785251,40.0,L,2023-03-29 03:04:00.775,29.3299375,1.0
EFS35655,2023-03-27 23:03:14,2023-03-30 23:03:14,ETTP9803211,20.0,E,2023-03-28 10:57:52.546,11.910707222222223,0.0
EFS17930-239293-430556,2023-03-23 08:43:54,2023-03-26 08:43:54,MYAZ4340467,40.0,L,2023-03-29 10:06:28.815,145.3763375,6.0
ALO18717-127900-434541,2023-03-26 04:56:57,2023-03-29 04:56:57,QETC7235343,40.0,L,2023-03-29 10:05:44.897,77.14663805555556,3.0
EFS35661,2023-03-28 15:08:54,2023-03-31 15:08:54,HOOG3519227,40.0,E,2023-03-28 21:56:42.292,6.796747777777778,0.0
IGOJO15514,2023-03-28 16:13:16,2023-03-31 16:13:16,JEXY8129150,40.0,L,2023-03-28 20:20:13.930,4.116091666666667,0.0
IGOJO15514,2023-03-28 16:13:16,2023-03-31 16:13:16,ZOGX9586040,40.0,L,2023-03-28 20:11:33.612,3.9715588888888886,0.0
EFS35866,2023-04-04 08:08:21,2023-04-07 08:08:21,KOOV7368310,40.0,E,2023-04-04 15:43:20.278,7.583132777777777,0.0
IGOJO15652,2023-04-04 14:46:52,2023-04-07 14:46:52,MTDX4452886,20.0,L,2023-04-04 21:22:10.435,6.588454166666667,0.0
EFS35872,2023-04-04 17:24:59,2023-04-07 17:24:59,VRIK7814596,20.0,E,2023-04-04 18:06:00.440,0.6837333333333333,0.0
EFS35873,2023-04-04 17:27:54,2023-04-07 17:27:54,KGBD8363123,40.0,E,2023-04-04 17:55:37.687,0.4621352777777777,0.0
EFS35873,2023-04-04 17:27:54,2023-04-07 17:27:54,VJUE0057387,40.0,E,2023-04-04 18:05:48.405,0.6317791666666667,0.0
EFS35877,2023-04-04 19:38:45,2023-04-07 19:38:45,VYYW2684863,20.0,E,2023-04-05 07:38:22.454,11.993737222222222,0.0
EXP36198-127802,2023-03-28 18:54:56,2023-03-28 18:54:56,MCCO5158760,20.0,L,2023-03-31 13:33:51.869,66.6488525,2.0
EFS35686,2023-03-29 15:49:19,2023-04-01 15:49:19,PNHA9796969,20.0,E,2023-03-30 00:30:56.143,8.693650833333333,0.0
EFS35686,2023-03-29 15:49:19,2023-04-01 15:49:19,QIUC5787651,20.0,E,2023-03-29 23:11:36.349,7.371485833333333,0.0
EXP36173-127904,2023-03-29 17:35:58,2023-03-29 17:35:58,OPBO7285343,40.0,L,2023-03-31 09:12:39.343,39.61148416666666,1.0
EXP36265-127991,2023-03-30 13:01:20,2023-03-30 13:01:20,IFVO0603816,40.0,L,2023-04-01 10:56:33.358,45.92037722222222,1.0
EFS35741,2023-03-30 18:43:15,2023-04-02 18:43:15,SAXD3203715,40.0,E,2023-03-31 00:21:03.888,5.630246666666666,0.0
EFS35741,2023-03-30 18:43:15,2023-04-02 18:43:15,ZPWM1262545,40.0,E,2023-03-31 02:42:05.695,7.980748611111111,0.0
EXP36283-128068,2023-03-31 17:18:08,2023-03-31 17:18:08,IWEN4112069,20.0,L,2023-04-01 11:17:51.953,17.9955425,0.0
EFS35775,2023-03-31 18:40:05,2023-04-03 18:40:05,CXLW8442561,20.0,E,2023-04-05 07:35:11.278,108.91841055555555,4.0
EFS35775,2023-03-31 18:40:05,2023-04-03 18:40:05,ULWY5796602,20.0,E,2023-04-01 05:35:06.458,10.917071666666669,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,FYBW8087678,40.0,L,2023-04-01 09:48:43.803,15.065223055555556,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,PRUF4918442,40.0,L,2023-04-01 10:39:28.812,15.911058888888888,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,JZPE3725293,40.0,L,2023-04-01 14:58:12.871,20.2232975,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,KZER6795613,40.0,L,2023-04-01 14:24:41.485,19.664579166666663,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,ECHP6781148,40.0,L,2023-04-01 09:49:11.816,15.073004444444445,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,SRCE8563720,40.0,L,2023-04-01 10:40:06.664,15.921573333333331,0.0
IGOJO15609,2023-03-31 18:44:49,2023-04-03 18:44:49,OHMG8562713,40.0,L,2023-04-01 09:50:01.657,15.086849166666669,0.0
EXP36257-127982,2023-03-31 18:49:22,2023-03-31 18:49:22,BPWO9400869,20.0,L,2023-04-01 11:13:55.125,16.40920138888889,0.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,GHWI1852760,40.0,L,2023-04-14 20:20:21.350,195.82204166666665,8.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,CAQS4785898,40.0,L,2023-04-14 15:56:42.094,191.4278038888889,7.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,TMFP1894211,40.0,L,2023-04-13 17:55:10.967,169.40249083333333,7.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,UHQL2593631,40.0,L,2023-04-14 01:13:45.399,176.71205527777778,7.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,BOKV6367046,40.0,L,2023-04-15 09:46:55.106,209.26475166666668,8.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,NGKP0543614,40.0,L,2023-04-13 22:09:42.486,173.64457944444445,7.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,THFW1325812,40.0,L,2023-04-15 04:22:59.690,203.866025,8.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,ABVG9591179,40.0,L,2023-04-13 14:51:53.709,166.34769694444446,6.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,FMFW9281067,40.0,L,2023-04-14 12:12:43.316,187.69481,7.0
IGOJO03525,2023-04-06 16:31:02,2023-04-09 16:31:02,CJFO1903364,40.0,L,2023-04-14 05:40:17.439,181.15428861111116,7.0
EFS35933,2023-04-06 17:10:29,2023-04-09 17:10:29,AZYI4234057,20.0,E,2023-04-06 17:30:34.486,0.3348572222222222,0.0
EFS35935,2023-04-06 17:22:52,2023-04-09 17:22:52,CGZY0775056,40.0,E,2023-04-07 04:02:01.876,10.652743333333332,0.0
IGOJO02189,2023-04-06 17:33:11,2023-04-09 17:33:11,JXLN3249123,40.0,L,2023-04-08 00:56:29.452,31.38845888888889,1.0
IGOJO02189,2023-04-06 17:33:11,2023-04-09 17:33:11,OVJS0617090,40.0,L,2023-04-07 18:44:47.221,25.193394722222223,1.0
IGOJO02189,2023-04-06 17:33:11,2023-04-09 17:33:11,RQMN8163137,40.0,L,2023-04-08 02:46:23.875,33.22024305555556,1.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,QDZM7404138,20.0,L,2023-04-07 02:39:25.312,8.895364444444445,0.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,HTYP8433156,20.0,L,2023-04-13 21:09:33.457,171.39762694444445,7.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,BIQX4308783,20.0,L,2023-04-10 22:00:04.470,100.239575,4.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,CEUT8337860,20.0,L,2023-04-13 21:19:56.657,171.57073805555555,7.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,OMFF0293446,20.0,L,2023-04-10 23:50:44.612,102.08405888888888,4.0
IGOJO15681,2023-04-06 17:45:42,2023-04-09 17:45:42,IJGG6195802,20.0,L,2023-04-13 22:28:36.152,172.71504222222222,7.0
IGOJO15685,2023-04-06 18:35:16,2023-04-09 18:35:16,ZEXT9106748,20.0,L,2023-04-07 02:30:27.391,7.919830833333333,0.0
IGOJO15685,2023-04-06 18:35:16,2023-04-09 18:35:16,EAKM1466301,20.0,L,2023-04-18 01:32:27.044,270.9530677777778,11.0
IGOJO15685,2023-04-06 18:35:16,2023-04-09 18:35:16,CFPI9233193,20.0,L,2023-04-12 02:19:27.701,127.73658361111112,5.0
IGOJO15685,2023-04-06 18:35:16,2023-04-09 18:35:16,VFCT2107433,20.0,L,2023-04-12 01:56:16.554,127.35015388888888,5.0
IGOJO15689,2023-04-06 19:06:38,2023-04-09 19:06:38,FTQC0667297,40.0,L,2023-04-06 21:56:57.977,2.8388825000000004,0.0
IGOJO15689,2023-04-06 19:06:38,2023-04-09 19:06:38,WRIT2464529,40.0,L,2023-04-06 22:28:25.720,3.3632555555555554,0.0
IGOJO15697,2023-04-06 20:15:55,2023-04-09 20:15:55,REIB0715091,40.0,L,2023-04-06 22:12:39.462,1.945683888888889,0.0
IGOJO15697,2023-04-06 20:15:55,2023-04-09 20:15:55,GZIZ0319771,40.0,L,2023-04-06 22:24:48.996,2.1483322222222223,0.0
IGOJO15697,2023-04-06 20:15:55,2023-04-09 20:15:55,DAJA8060879,40.0,L,2023-04-06 22:07:39.430,1.8623416666666668,0.0
IGOJO15697,2023-04-06 20:15:55,2023-04-09 20:15:55,IWBN9188794,40.0,L,2023-04-06 22:19:56.242,2.0670116666666667,0.0
IGOJO15697,2023-04-06 20:15:55,2023-04-09 20:15:55,LEZW8040446,40.0,L,2023-04-06 22:14:30.262,1.9764616666666663,0.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,NMJZ5925039,20.0,L,2023-03-31 07:11:49.240,61.73423333333333,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,QSMM0726448,20.0,L,2023-03-31 07:12:44.213,61.74950361111111,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,KNDZ3926817,20.0,L,2023-03-31 07:14:06.938,61.772482777777775,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,IDQK9953159,20.0,L,2023-03-31 07:17:37.633,61.83100916666667,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,YGDR4681250,20.0,L,2023-03-31 07:15:13.632,61.79100888888889,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,UHXA9126499,20.0,L,2023-03-31 07:21:57.703,61.90325083333334,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,MELD3142358,20.0,L,2023-03-31 07:10:14.373,61.707881388888886,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,GPRT7129805,20.0,L,2023-03-31 07:12:08.620,61.73961666666666,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,SVQB9675240,20.0,L,2023-03-31 07:17:03.686,61.82157944444444,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,BQYT6194407,20.0,L,2023-03-31 07:16:26.469,61.811241388888895,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,LVYI8255258,20.0,L,2023-03-31 07:18:16.998,61.841943888888885,2.0
EXP36000-127385,2023-03-28 17:27:46,2023-03-28 17:27:46,APLR3410208,20.0,L,2023-03-31 07:09:24.328,61.69398,2.0
EXP36016-127400,2023-03-28 19:26:17,2023-03-28 19:26:17,DDZF0199689,20.0,L,2023-04-02 12:31:01.903,113.07913972222222,4.0
EXP36216-127844,2023-03-28 19:36:49,2023-03-28 19:36:49,EEBS9410889,20.0,L,2023-03-31 13:50:57.632,66.23573111111112,2.0
IGOJO15554,2023-03-29 13:34:33,2023-04-01 13:34:33,FBDH6991113,40.0,L,2023-03-30 13:26:58.303,23.873695277777777,0.0
IGOJO03502,2023-03-29 15:14:40,2023-04-01 15:14:40,YMRO1527365,40.0,L,2023-03-31 06:00:06.196,38.75727666666666,1.0
IGOJO03502,2023-03-29 15:14:40,2023-04-01 15:14:40,OSPI8078615,40.0,L,2023-03-31 23:10:42.503,55.93402861111111,2.0
IGOJO03502,2023-03-29 15:14:40,2023-04-01 15:14:40,ZFSI5842239,40.0,L,2023-03-31 10:28:43.808,43.23439111111111,1.0
IGOJO03502,2023-03-29 15:14:40,2023-04-01 15:14:40,ZDQI8025655,40.0,L,2023-03-31 17:03:43.475,49.81763194444444,2.0
IGOJO03502,2023-03-29 15:14:40,2023-04-01 15:14:40,LHOX0589649,40.0,L,2023-04-01 00:00:54.029,56.77056361111112,2.0
IGOJO15561,2023-03-29 15:27:25,2023-04-01 15:27:25,USIQ0115588,40.0,L,2023-03-30 03:10:34.073,11.719186944444443,0.0
EFS35710,2023-03-29 20:28:40,2023-04-01 20:28:40,GAXM6477663,20.0,E,2023-03-30 08:30:16.083,12.026689722222224,0.0
EFS35887,2023-04-05 06:58:28,2023-04-08 06:58:28,MRML7315552,20.0,E,2023-04-07 20:38:38.343,61.66953972222222,2.0
EFS35887,2023-04-05 06:58:28,2023-04-08 06:58:28,MLZO4593324,20.0,E,2023-04-09 19:54:21.747,108.93159638888888,4.0
EFS35887,2023-04-05 06:58:28,2023-04-08 06:58:28,YHRH9282210,20.0,E,2023-04-07 20:38:38.342,61.669539444444446,2.0
EFS35887,2023-04-05 06:58:28,2023-04-08 06:58:28,QXTB7601565,20.0,E,2023-04-09 19:54:21.747,108.93159638888888,4.0
EFS35889,2023-04-05 10:28:06,2023-04-08 10:28:06,DQOF7445957,40.0,E,2023-04-05 16:21:29.577,5.889882500000001,0.0
EFS35891,2023-04-05 10:52:33,2023-04-08 10:52:33,XEPU4826180,40.0,E,2023-04-05 18:00:47.446,7.137346111111111,0.0
EFS18082-240577-429836,2023-03-29 00:28:28,2023-04-01 00:28:28,DELQ3162548,40.0,L,2023-04-05 14:25:39.136,181.95309333333336,7.0
EFS17970-239731-432547,2023-03-25 00:52:53,2023-03-28 00:52:53,TGII1429313,20.0,L,2023-04-05 14:22:07.607,277.48739083333334,11.0
EFS17966-239697-430040,2023-03-24 22:21:23,2023-03-27 22:21:23,TTNL4974054,40.0,L,2023-04-05 14:31:19.988,280.16583,11.0
EFS18158-240938-417885,2023-03-30 10:54:26,2023-04-02 10:54:26,ZBNC8359473,20.0,L,2023-04-05 14:21:14.923,147.44692305555554,6.0
EFS18132-240865-417883,2023-03-30 02:17:40,2023-04-02 02:17:40,RNWB3239289,20.0,L,2023-04-05 14:18:55.347,156.0209297222222,6.0
EFS18084-240583-409839,2023-03-29 00:44:24,2023-04-01 00:44:24,ZLBY5298744,20.0,L,2023-04-05 13:16:01.356,180.52704333333332,7.0
EFS18084-240583-419337,2023-03-29 00:44:24,2023-04-01 00:44:24,IQOT4952418,20.0,L,2023-04-05 14:16:45.906,181.5394183333333,7.0
EFS18084-240583-418645,2023-03-29 00:44:24,2023-04-01 00:44:24,IAJF0441650,20.0,L,2023-04-05 14:17:00.856,181.5435711111111,7.0
EFS18084-240583-407745,2023-03-29 00:44:24,2023-04-01 00:44:24,QAMI8537870,20.0,L,2023-04-05 14:22:41.852,181.63829222222225,7.0
EFS18051-240345-409476,2023-03-28 01:58:14,2023-03-31 01:58:14,ZMGR0436221,20.0,L,2023-04-05 14:19:55.750,204.36159722222223,8.0
ALO18949-128496-436331,2023-03-31 21:27:37,2023-04-03 21:27:37,RXRW4799183,20.0,L,2023-04-05 14:23:44.287,112.9353575,4.0
EFS18074-240507-420488,2023-03-28 21:01:30,2023-03-31 21:01:30,LWAS2947240,20.0,L,2023-04-05 14:20:29.414,185.3165038888889,7.0
IGOJO15503,2023-03-28 11:10:53,2023-03-31 11:10:53,NINW4995267,20.0,L,2023-03-28 22:40:23.054,11.491681666666665,0.0
EXP36200-127805,2023-03-28 18:53:05,2023-03-28 18:53:05,HMOL6407854,40.0,L,2023-03-31 07:21:33.545,60.47459583333334,2.0
IGOJO15559,2023-03-29 15:18:22,2023-04-01 15:18:22,FXUV8793864,40.0,L,2023-03-30 02:41:28.229,11.38506361111111,0.0
IGOJO15559,2023-03-29 15:18:22,2023-04-01 15:18:22,IYSC2430707,40.0,L,2023-03-30 02:38:39.594,11.338220555555557,0.0
IGOJO15559,2023-03-29 15:18:22,2023-04-01 15:18:22,IIMH8450479,40.0,L,2023-03-31 03:57:25.540,36.650983333333336,1.0
IGOJO15559,2023-03-29 15:18:22,2023-04-01 15:18:22,INUP5154166,40.0,L,2023-03-31 03:28:34.401,36.17011138888889,1.0
IGOJO15559,2023-03-29 15:18:22,2023-04-01 15:18:22,DGPP3107275,40.0,L,2023-03-30 04:03:34.367,12.753435277777776,0.0
EXP36214-127842,2023-03-29 15:32:55,2023-03-29 15:32:55,VBAY6622426,40.0,L,2023-04-01 11:19:32.333,67.77703694444445,2.0
IGOJO15698,2023-04-06 20:20:52,2023-04-09 20:20:52,GWJU5727312,20.0,L,2023-04-06 23:02:11.016,2.6886155555555558,0.0
IGOJO15698,2023-04-06 20:20:52,2023-04-09 20:20:52,WKDA9132268,20.0,L,2023-04-06 23:50:26.417,3.492893611111111,0.0
EXP36313-128095,2023-04-06 20:43:12,2023-04-06 20:43:12,IKQE4466108,20.0,L,2023-04-20 15:28:10.171,330.74949194444446,13.0
EFS35946,2023-04-07 00:07:19,2023-04-10 00:07:19,IXRR7293192,40.0,E,2023-04-08 15:30:56.677,39.39379916666667,1.0
EFS35946,2023-04-07 00:07:19,2023-04-10 00:07:19,YXOM7404354,40.0,E,2023-04-08 15:32:06.604,39.413223333333335,1.0
EFS35946,2023-04-07 00:07:19,2023-04-10 00:07:19,YRJQ5533055,40.0,E,2023-04-08 20:32:29.509,44.41958583333333,1.0
EFS35946,2023-04-07 00:07:19,2023-04-10 00:07:19,GWKY5768928,40.0,E,2023-04-08 20:32:00.223,44.41145083333333,1.0
EFS35946,2023-04-07 00:07:19,2023-04-10 00:07:19,IFDT6294647,40.0,E,2023-04-08 20:32:15.461,44.41568361111111,1.0
IGOJO15704,2023-04-07 11:47:34,2023-04-10 11:47:34,PSXU2722404,20.0,L,2023-04-07 23:47:29.052,11.998625555555556,0.0
IGOJO15704,2023-04-07 11:47:34,2023-04-10 11:47:34,KGKV1871912,20.0,L,2023-04-07 22:06:58.447,10.3234575,0.0
IGOJO15704,2023-04-07 11:47:34,2023-04-10 11:47:34,KSQC0965534,20.0,L,2023-04-09 20:10:21.714,56.37992055555556,2.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,WCOO8003106,40.0,L,2023-03-31 22:00:51.276,97.35146555555556,4.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,UVMD3149571,40.0,L,2023-03-31 21:58:31.308,97.31258555555556,4.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,ZTBP9899491,40.0,L,2023-03-31 21:53:46.058,97.23334944444446,4.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,UVHB5508047,40.0,L,2023-03-31 18:03:03.656,93.3882377777778,3.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,YGCO5903141,40.0,L,2023-04-01 01:34:25.990,100.91110833333332,4.0
IGOJO15496,2023-03-27 20:39:46,2023-03-30 20:39:46,UMEZ7369200,40.0,L,2023-04-01 01:03:21.155,100.39309861111111,4.0
IGOJO15528,2023-03-28 20:23:49,2023-03-31 20:23:49,NNML4283561,40.0,L,2023-03-31 07:41:05.828,59.28800777777778,2.0
IGOJO15528,2023-03-28 20:23:49,2023-03-31 20:23:49,OOYP7219831,40.0,L,2023-03-31 09:31:25.117,61.12669916666667,2.0
IGOJO15528,2023-03-28 20:23:49,2023-03-31 20:23:49,HHOL9354163,40.0,L,2023-03-31 15:47:48.508,67.39986333333333,2.0
MTZEFS18109,2023-03-29 09:31:14,2023-04-01 09:31:14,UQDB7476910,40.0,E,2023-04-02 01:54:41.731,88.39103638888889,3.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,KSHK8021180,40.0,L,2023-03-31 06:00:17.208,43.46033555555556,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,XCJX6188783,40.0,L,2023-03-31 01:55:36.557,39.382376944444445,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,QOYZ7768927,40.0,L,2023-03-30 19:48:16.025,33.26000694444444,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,EFXV9627895,40.0,L,2023-03-31 00:24:58.533,37.87181472222222,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,PIUT4966167,40.0,L,2023-03-31 01:55:59.354,39.38870944444445,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,IIMR1050554,40.0,L,2023-03-30 01:29:49.854,14.952737222222222,0.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,PGNM7877033,40.0,L,2023-04-01 03:11:46.096,64.65169333333333,2.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,RKPT1933042,40.0,L,2023-03-30 02:18:24.130,15.762258333333332,0.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,LEQH1229794,40.0,L,2023-03-31 01:19:17.851,38.77718083333333,1.0
IGOJO15543,2023-03-29 10:32:40,2023-04-01 10:32:40,DMCH6816621,40.0,L,2023-04-01 08:00:03.412,69.45650333333333,2.0
EFS35683,2023-03-29 14:14:53,2023-04-01 14:14:53,LKKG5698579,40.0,E,2023-03-29 16:29:57.226,2.251173888888889,0.0
EFS35683,2023-03-29 14:14:53,2023-04-01 14:14:53,XWLU1846750,40.0,E,2023-03-29 16:30:40.594,2.263220555555556,0.0
EXP36098-127515,2023-03-29 15:45:07,2023-03-29 15:45:07,RFDC5689030,40.0,L,2023-03-31 09:05:23.078,41.33779944444445,1.0
EXP36098-127515,2023-03-29 15:45:07,2023-03-29 15:45:07,WGEM9980173,40.0,L,2023-03-31 09:04:58.106,41.330862777777774,1.0
EXP36098-127515,2023-03-29 15:45:07,2023-03-29 15:45:07,XPAC8785054,40.0,L,2023-03-31 09:13:11.268,41.46785222222223,1.0
EXP36098-127515,2023-03-29 15:45:07,2023-03-29 15:45:07,QKBL5521096,40.0,L,2023-03-31 09:06:03.683,41.34907861111111,1.0
EXP36098-127515,2023-03-29 15:45:07,2023-03-29 15:45:07,MAQE6285730,40.0,L,2023-03-31 09:13:22.564,41.47099,1.0
EFS35904,2023-04-05 14:47:09,2023-04-08 14:47:09,WYDH9780332,20.0,E,2023-04-05 16:23:01.125,1.5978125,0.0
EFS18099-240621-426877,2023-03-29 04:22:12,2023-04-01 04:22:12,FTLG0121161,40.0,L,2023-04-05 14:30:40.474,178.1412427777778,7.0
EFS18099-240621-423567,2023-03-29 04:22:12,2023-04-01 04:22:12,UWOG1127146,40.0,L,2023-04-05 14:33:08.549,178.18237472222222,7.0
EFS35905,2023-04-05 14:53:12,2023-04-08 14:53:12,PEKD4895861,40.0,E,2023-04-05 19:39:08.904,4.765806666666666,0.0
IGOJO15656,2023-04-05 15:12:34,2023-04-08 15:12:34,RAUQ8695716,40.0,L,2023-04-06 00:23:50.412,9.18789222222222,0.0
EFS35907,2023-04-05 15:35:09,2023-04-08 15:35:09,VGCQ3682593,40.0,E,2023-04-05 17:32:50.825,1.961618055555556,0.0
EFS35907,2023-04-05 15:35:09,2023-04-08 15:35:09,PJMZ2229720,40.0,E,2023-04-05 17:42:32.237,2.123121388888889,0.0
EFS18043-240328-430962,2023-03-28 00:14:21,2023-03-31 00:14:21,JKUR1043121,40.0,L,2023-04-05 14:27:40.095,206.22197083333333,8.0
EFS18079-240477-433866,2023-03-29 00:24:30,2023-04-01 00:24:30,ZUBW9422985,40.0,L,2023-04-05 14:23:11.668,181.9782411111111,7.0
EFS35910,2023-04-05 15:48:04,2023-04-08 15:48:04,ZTGQ4833749,40.0,E,2023-04-05 16:21:55.800,0.5643888888888888,0.0
EFS18117-240331-418299,2023-03-29 12:58:10,2023-04-01 12:58:10,KMXT8216796,20.0,L,2023-04-05 14:35:53.952,169.62887555555557,7.0
EXP36416-128285,2023-04-05 17:05:30,2023-04-05 17:05:30,GTOZ3057973,40.0,L,2023-04-06 14:42:07.741,21.61048361111111,0.0
EXP36444-128461,2023-04-05 17:59:57,2023-04-05 17:59:57,JSPC9729166,20.0,L,2023-04-06 14:45:47.165,20.76393472222222,0.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,QLOB1013772,20.0,L,2023-03-29 06:56:50.462,34.57818388888889,1.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,UWRT4689717,20.0,L,2023-03-27 23:00:03.039,2.6316775000000003,0.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,DVQB1269352,20.0,L,2023-03-28 05:27:22.067,9.086963055555556,0.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,IWAN4252611,20.0,L,2023-03-30 22:38:03.009,74.26500250000001,3.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,BCUU9723169,20.0,L,2023-03-29 01:55:17.587,29.552385277777777,1.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,MGFP7286997,20.0,L,2023-03-28 01:40:38.186,5.308107222222223,0.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,JABC2304010,20.0,L,2023-03-30 00:17:38.421,51.924839166666665,2.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,WOLM8991441,20.0,L,2023-03-29 01:45:12.272,29.38424222222222,1.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,QYGG1228968,20.0,L,2023-03-28 21:22:48.918,25.011088333333333,1.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,VAMF1089087,20.0,L,2023-03-30 03:14:36.762,54.87437833333333,2.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,ZUJC8165734,20.0,L,2023-03-28 00:40:18.651,4.3026808333333335,0.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,FBOK6251446,20.0,L,2023-03-29 02:26:48.186,30.07755166666667,1.0
IGOJO15492,2023-03-27 20:22:09,2023-03-30 20:22:09,KSNW4496890,20.0,L,2023-03-29 01:02:57.795,28.680220833333333,1.0
EFS35651,2023-03-27 20:37:12,2023-03-30 20:37:12,HIHD2506331,40.0,E,2023-03-28 01:26:55.335,4.828704166666666,0.0
EFS35663,2023-03-28 15:14:42,2023-03-31 15:14:42,GSRL7102529,40.0,E,2023-03-28 17:31:06.240,2.2734,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,TJGM8667766,40.0,L,2023-03-28 17:49:45.007,1.6733352777777777,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,DSWH0645055,40.0,L,2023-03-29 16:00:32.051,23.853069722222223,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,FRYN4763401,40.0,L,2023-03-29 15:49:41.948,23.67248555555556,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,QXXD3043413,40.0,L,2023-03-29 15:47:09.945,23.6302625,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,JXNB6926480,40.0,L,2023-03-28 17:47:40.820,1.6388388888888887,0.0
IGOJO15512,2023-03-28 16:09:21,2023-03-31 16:09:21,VXMD5327575,40.0,L,2023-03-29 15:39:32.001,23.50305583333333,0.0
