REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
IGOJO16413,2023-04-28 15:03:34,2023-05-01 15:03:34,RESC1790255,20.0,L,2023-04-29 16:59:15.009000
IGOJO16413,2023-04-28 15:03:34,2023-05-01 15:03:34,ANIY2098528,20.0,L,2023-05-01 00:55:40.070000
IGOJO16413,2023-04-28 15:03:34,2023-05-01 15:03:34,SGDJ9591351,20.0,L,2023-04-30 07:46:41.344000
IGOJO16413,2023-04-28 15:03:34,2023-05-01 15:03:34,NVID0131435,20.0,L,2023-04-29 01:10:05.661000
EFS18552-245213-440176,2023-04-20 00:38:05,2023-04-23 00:38:05,DXAK6098566,40.0,L,2023-04-30 15:00:41.527000
EFS18548-245179-439775,2023-04-19 23:08:45,2023-04-22 23:08:45,LVTI0462632,40.0,L,2023-04-30 15:00:16.927000
EFS18621-245728-436609,2023-04-23 03:13:56,2023-04-26 03:13:56,GIYV4461091,40.0,L,2023-04-30 15:00:02.216000
EFS18626-245839-442469,2023-04-23 23:30:27,2023-04-26 23:30:27,KYWO8349576,40.0,L,2023-04-30 14:59:50.534000
EFS18618-245721-429534,2023-04-23 01:41:49,2023-04-26 01:41:49,WJZG2164009,40.0,L,2023-04-27 12:27:41.293000
EFS18546-245116-418340,2023-04-19 17:45:36,2023-04-22 17:45:36,FAGZ8951952,40.0,L,2023-04-30 15:01:54.100000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,UOPI6557370,20.0,L,2023-04-27 09:10:55.053000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,GDOT3252862,20.0,L,2023-04-27 09:17:12.262000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,CZES0528778,20.0,L,2023-04-27 09:11:20.101000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,NBGX6091485,20.0,L,2023-04-27 09:21:00.654000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,KLUQ0684080,20.0,L,2023-04-27 09:23:19.095000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,QZTA5199678,20.0,L,2023-04-27 09:15:17.895000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,NZUJ1784756,20.0,L,2023-04-27 09:25:02.339000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,EUUR6606575,20.0,L,2023-04-27 09:11:51.445000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,MVSR4631958,20.0,L,2023-04-27 09:25:28.610000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,IJIR9901609,20.0,L,2023-04-27 09:20:34.647000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,YKEI0464657,20.0,L,2023-04-27 09:21:26.714000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,ATQO7306373,20.0,L,2023-04-27 09:22:15.621000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,YPPM4409294,20.0,L,2023-04-27 09:10:42.249000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,AWXL4036098,20.0,L,2023-04-27 09:14:50.043000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,DHDS1462584,20.0,L,2023-04-27 09:22:51.120000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,DRAW7348109,20.0,L,2023-04-27 09:16:22.918000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,OHEM1179086,20.0,L,2023-04-27 09:20:22.455000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,TEWP2464945,20.0,L,2023-04-27 09:15:03.086000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,TWIX1391554,20.0,L,2023-04-27 09:29:59.743000
EXP37083-129763,2023-04-26 16:34:57,2023-04-26 16:34:57,IRVP6572106,20.0,L,2023-04-27 09:21:51.344000
EFS36500,2023-04-26 16:56:15,2023-04-29 16:56:15,SEWF8938593,20.0,E,2023-04-26 22:15:16.576000
EFS18541-245099-427450,2023-04-19 16:31:23,2023-04-22 16:31:23,SUET9350637,40.0,L,2023-04-27 12:29:20.876000
EFS18542-245100-427832,2023-04-19 16:37:07,2023-04-22 16:37:07,VXAW7628100,40.0,L,2023-04-27 12:29:29.339000
EFS18559-245284-429565,2023-04-20 11:35:30,2023-04-23 11:35:30,JLXR3671755,40.0,L,2023-04-27 12:29:41.981000
EFS18569-245350-426170,2023-04-20 19:39:02,2023-04-23 19:39:02,SHFF4258650,40.0,L,2023-04-27 12:31:08.777000
IGOJO16310,2023-04-26 17:54:27,2023-04-29 17:54:27,XVED4222332,40.0,L,2023-05-01 00:51:59.103000
IGOJO16310,2023-04-26 17:54:27,2023-04-29 17:54:27,HWLE1850646,40.0,L,2023-04-30 23:57:29.744000
EFS36610,2023-04-30 08:58:34,2023-05-03 08:58:34,QMHA0704031,20.0,E,2023-04-30 13:36:57.031000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,IYAT2467906,40.0,E,2023-04-30 11:13:45.174000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,THDO6328821,40.0,E,2023-04-30 11:14:01.008000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,TODU9544892,40.0,E,2023-04-30 11:18:52.757000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,QVVA4476968,40.0,E,2023-04-30 11:13:15.654000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,FENP0509701,40.0,E,2023-04-30 11:13:30.214000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,HDDS1466571,40.0,E,2023-04-30 11:19:07.510000
EFS36612,2023-04-30 11:01:17,2023-05-03 11:01:17,UPKH6764921,40.0,E,2023-04-30 11:13:00.797000
EFS36615,2023-04-30 13:48:16,2023-05-03 13:48:16,LVRQ4180499,40.0,E,2023-04-30 13:11:34.461000
EFS36618,2023-04-30 14:44:22,2023-05-03 14:44:22,GSZM2966825,20.0,E,2023-04-30 16:11:07.481000
EFS36619,2023-04-30 14:52:51,2023-05-03 14:52:51,FPCI4504823,40.0,E,2023-04-30 14:13:18
EFS36620,2023-04-30 15:37:07,2023-05-03 15:37:07,AWXX3509200,20.0,E,2023-04-30 15:24:18.406000
EFS36629,2023-04-30 21:31:06,2023-05-03 21:31:06,ZUSG5468521,40.0,E,2023-04-30 22:09:56.612000
MTZEFS18826,2023-05-01 09:06:21,2023-05-04 09:06:21,NMNS9413052,40.0,E,2023-05-01 07:41:34.159000
MTZEFS18827,2023-05-01 09:09:50,2023-05-04 09:09:50,KOMR8697005,40.0,E,2023-05-01 07:41:11.957000
MTZEFS18730,2023-04-28 04:45:20,2023-05-01 04:45:20,BOUH8064590,40.0,E,2023-04-28 03:22:28.579000
EFS36547,2023-04-28 12:19:51,2023-05-01 12:19:51,NFDY1624856,20.0,E,2023-04-28 15:17:37.019000
EFS36547,2023-04-28 12:19:51,2023-05-01 12:19:51,QIAI3447570,20.0,E,2023-04-28 14:49:36.026000
EFS36547,2023-04-28 12:19:51,2023-05-01 12:19:51,YMKD8488767,20.0,E,2023-04-30 09:22:33.717000
EFS36547,2023-04-28 12:19:51,2023-05-01 12:19:51,KDYR3523944,20.0,E,2023-04-28 15:20:24.185000
ALO19354-130294-444268,2023-04-25 20:45:17,2023-04-28 20:45:17,ITLL7520410,20.0,L,2023-04-30 15:12:45.148000
IGOJO16417,2023-04-28 16:25:13,2023-05-01 16:25:13,TCIH3172550,40.0,L,2023-05-01 10:50:37.817000
EFS18644-245992-439023,2023-04-24 19:15:38,2023-04-27 19:15:38,KDNH7128430,20.0,L,2023-04-30 15:15:09.188000
EXP37270-130185,2023-04-28 17:10:25,2023-04-28 17:10:25,EJYX8235049,20.0,L,2023-04-29 10:35:22.838000
EFS18660-246122-432016,2023-04-25 06:58:37,2023-04-28 06:58:37,CLKV4908637,40.0,L,2023-04-30 15:02:07.045000
EXP37278-130193,2023-04-28 17:45:57,2023-04-28 17:45:57,LKQF8533258,40.0,L,2023-04-29 10:34:31.097000
EFS18565-245313-427448,2023-04-20 16:48:51,2023-04-23 16:48:51,MAKN1437328,20.0,L,2023-04-30 15:11:50.515000
EXPDPMT13565-130309,2023-04-28 17:49:18,2023-04-28 17:49:18,DTMK9098983,40.0,L,2023-04-29 19:54:20.817000
EXPDPMT13565-130309,2023-04-28 17:49:18,2023-04-28 17:49:18,QWWD6949780,40.0,L,2023-04-30 17:41:18.535000
EXPDPMT13565-130309,2023-04-28 17:49:18,2023-04-28 17:49:18,GYIF0271319,40.0,L,2023-04-30 17:40:53.484000
EXPDPMT13565-130309,2023-04-28 17:49:18,2023-04-28 17:49:18,FRLV9158680,40.0,L,2023-04-29 19:54:01.918000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,YENJ7218434,20.0,L,2023-04-30 00:16:49.620000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,CUAQ1278530,20.0,L,2023-04-30 01:05:34.486000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,JUYY1535567,20.0,L,2023-04-30 01:58:49.871000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,ALDA5478839,20.0,L,2023-04-30 02:04:33.077000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,CDRX3981374,20.0,L,2023-04-30 00:26:49.315000
IGOJO16459,2023-04-29 21:19:11,2023-05-02 21:19:11,LDNS0406429,20.0,L,2023-04-30 00:13:42.883000
MTZEFS18789,2023-04-29 21:46:14,2023-05-02 21:46:14,MUPA5039849,20.0,E,2023-04-29 20:28:58.204000
MTZEFS18799,2023-04-30 03:30:41,2023-05-03 03:30:41,EAXZ6544807,40.0,E,2023-04-30 02:03:27.382000
MTZEFS18817,2023-04-30 12:09:43,2023-05-03 12:09:43,XKAI2290181,40.0,E,2023-04-30 10:41:59.990000
EFS18609-245635-432055,2023-04-22 10:09:49,2023-04-25 10:09:49,UTIU2512589,40.0,L,2023-04-27 12:29:13.268000
EXP37234-130088,2023-04-26 18:07:04,2023-04-26 18:07:04,JHRJ0089739,20.0,L,2023-04-27 09:26:06.836000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,TAXQ1088618,20.0,L,2023-04-27 05:20:57.336000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,UXWP1522704,20.0,L,2023-04-27 03:33:35.981000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,KZBF9014640,20.0,L,2023-04-27 03:34:30.194000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,SMKP1165901,20.0,L,2023-04-27 05:21:48.926000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,KRXZ9188828,20.0,L,2023-04-27 03:34:04.186000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,CHZR8846108,20.0,L,2023-04-27 05:21:23.215000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,IWSF3609421,20.0,L,2023-04-27 02:34:27.868000
IGOJO16315,2023-04-26 18:13:13,2023-04-29 18:13:13,MTGB9661692,20.0,L,2023-04-27 05:45:06.339000
IGOJO16316,2023-04-26 18:14:17,2023-04-29 18:14:17,LJBN8169861,40.0,L,2023-04-27 19:47:33.790000
IGOJO16316,2023-04-26 18:14:17,2023-04-29 18:14:17,AKWT7214773,40.0,L,2023-04-27 20:13:36.297000
IGOJO16316,2023-04-26 18:14:17,2023-04-29 18:14:17,ZTRE7357910,40.0,L,2023-04-27 20:15:06.850000
IGOJO16316,2023-04-26 18:14:17,2023-04-29 18:14:17,ISLD6259807,40.0,L,2023-04-27 19:38:22.643000
IGOJO16316,2023-04-26 18:14:17,2023-04-29 18:14:17,KYUC5895045,40.0,L,2023-04-27 19:41:02.985000
IGOJO16321,2023-04-26 18:37:56,2023-04-29 18:37:56,YGHJ6760941,40.0,L,2023-04-26 22:57:04.939000
IGOJO16336,2023-04-26 19:46:46,2023-04-29 19:46:46,NPDJ3181753,40.0,L,2023-04-27 05:25:43.463000
IGOJO16336,2023-04-26 19:46:46,2023-04-29 19:46:46,QXJQ3090588,40.0,L,2023-04-27 05:25:20.155000
EFS36514,2023-04-26 22:33:52,2023-04-29 22:33:52,VXOI2960729,20.0,E,2023-04-27 00:46:15.437000
EFS36514,2023-04-26 22:33:52,2023-04-29 22:33:52,TBLL2121825,20.0,E,2023-04-27 00:46:05.094000
EFS36516,2023-04-26 22:48:34,2023-04-29 22:48:34,EITG5674910,20.0,E,2023-04-26 22:27:19.249000
MTZEFS18699,2023-04-27 01:57:32,2023-04-30 01:57:32,ZWRH2780640,40.0,E,2023-04-27 00:28:52.634000
MTZEFS18828,2023-05-01 09:42:49,2023-05-04 09:42:49,DLOR7233884,40.0,E,2023-05-01 08:14:00.615000
EFS36638,2023-05-01 10:18:12,2023-05-04 10:18:12,LLZB7414059,20.0,E,2023-05-01 13:51:22.620000
EXP37313-130267,2023-04-28 17:52:18,2023-04-28 17:52:18,WICY5367920,20.0,L,2023-04-30 07:27:10.387000
EXP37313-130267,2023-04-28 17:52:18,2023-04-28 17:52:18,CDKF0924589,20.0,L,2023-04-30 07:27:55.335000
EXPDPMT13616-130311,2023-04-28 17:57:03,2023-04-28 17:57:03,GNAW8792769,40.0,L,2023-04-28 16:47:50.339000
EXPDPMT13616-130311,2023-04-28 17:57:03,2023-04-28 17:57:03,ECLN6674784,40.0,L,2023-04-29 06:18:05.386000
EXPDPMT13616-130311,2023-04-28 17:57:03,2023-04-28 17:57:03,DCGY2049365,40.0,L,2023-04-29 06:18:42.856000
EXPDPMT13616-130311,2023-04-28 17:57:03,2023-04-28 17:57:03,JORF2165623,40.0,L,2023-04-28 16:48:41.795000
EXP37306-130258,2023-04-28 18:20:11,2023-04-28 18:20:11,IHZJ2185892,20.0,L,2023-04-29 10:49:59.719000
EFS36556,2023-04-28 18:23:53,2023-05-01 18:23:53,EXVJ5473045,20.0,E,2023-04-28 22:22:42.774000
EFS36556,2023-04-28 18:23:53,2023-05-01 18:23:53,ZOWL1817781,20.0,E,2023-04-28 22:21:48.491000
EXP37283-130196,2023-04-28 19:22:42,2023-04-28 19:22:42,EOPJ6236227,20.0,L,2023-04-29 10:49:21.856000
IGOJO16429,2023-04-28 19:26:17,2023-05-01 19:26:17,HRVH8791414,20.0,L,2023-04-29 09:08:44.997000
IGOJO16430,2023-04-28 19:29:49,2023-05-01 19:29:49,ELYJ2880891,20.0,L,2023-04-29 06:40:42.909000
EFS36565,2023-04-28 22:04:46,2023-05-01 22:04:46,RLKT0798714,40.0,E,2023-04-29 03:57:32.295000
MTZEFS09303,2023-04-29 00:50:59,2023-05-02 00:50:59,LZGA2806189,40.0,E,2023-04-29 01:58:11.553000
MTZEFS09303,2023-04-29 00:50:59,2023-05-02 00:50:59,UVDD8689541,40.0,E,2023-04-29 06:08:18.669000
EFS18539-245092-420528,2023-04-19 15:46:46,2023-04-22 15:46:46,KKDE1162096,40.0,L,2023-04-27 00:33:24.079000
EFS36430,2023-04-24 10:41:07,2023-04-27 10:41:07,KDPO5297774,20.0,E,2023-04-24 10:26:41.498000
EFS36430,2023-04-24 10:41:07,2023-04-27 10:41:07,USNP7550922,20.0,E,2023-04-24 11:59:53.104000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,AYGM1337821,20.0,L,2023-04-26 06:42:47.860000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,CXOP8674874,20.0,L,2023-04-25 17:21:13.298000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,JANV8156132,20.0,L,2023-04-26 02:52:21.681000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,LCRK2547395,20.0,L,2023-04-26 06:42:21.924000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,JITH4689227,20.0,L,2023-04-25 16:19:35.491000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,KINJ0401934,20.0,L,2023-04-25 14:44:02.492000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,HVTO6486954,20.0,L,2023-04-26 03:52:18.541000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,JLKE4741428,20.0,L,2023-04-25 17:24:39.648000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,IEOV0697522,20.0,L,2023-04-25 15:02:32.827000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,ICET9960582,20.0,L,2023-04-25 14:37:50.542000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,ZDWF6620083,20.0,L,2023-04-25 15:56:42.203000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,CHNF2683956,20.0,L,2023-04-25 13:41:21.778000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,KJZE2566883,20.0,L,2023-04-25 16:22:28.979000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,YNEK5589867,20.0,L,2023-04-25 17:21:32.739000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,JTDV5646444,20.0,L,2023-04-26 03:50:05.142000
IGOJO16241,2023-04-24 22:37:47,2023-04-27 22:37:47,VSUN2200281,20.0,L,2023-04-25 16:34:29.473000
MTZEFS18660,2023-04-25 06:58:37,2023-04-28 06:58:37,OIKK0505586,40.0,E,2023-04-25 05:31:15.088000
ALO19288-130029-442860,2023-04-20 18:19:34,2023-04-23 18:19:34,QRFI6014626,40.0,L,2023-04-27 00:32:19.734000
MTYO31561,2023-04-26 03:25:48,2023-04-26 03:25:48,CILE6731790,40.0,E,2023-04-26 09:04:32.938000
MTYO31561,2023-04-26 03:25:48,2023-04-26 03:25:48,EAXI6752335,40.0,E,2023-04-26 09:10:12.278000
EFS36505,2023-04-26 17:36:34,2023-04-29 17:36:34,TQVD6717302,40.0,E,2023-04-27 03:29:36.444000
EFS36505,2023-04-26 17:36:34,2023-04-29 17:36:34,KTZY3847589,40.0,E,2023-04-27 04:55:33.172000
EFS36505,2023-04-26 17:36:34,2023-04-29 17:36:34,QYMW6533497,40.0,E,2023-04-27 04:11:16.857000
EXP37206-130019,2023-04-26 18:35:59,2023-04-26 18:35:59,RLNL9914403,20.0,L,2023-04-28 10:26:16.090000
EXP37203-129993,2023-04-26 19:25:28,2023-04-26 19:25:28,RDLZ7505136,20.0,L,2023-04-27 09:15:45.646000
EXP37203-129993,2023-04-26 19:25:28,2023-04-26 19:25:28,DBYL7195922,20.0,L,2023-04-27 09:12:17.910000
EXP36895-129391,2023-04-26 19:34:35,2023-04-26 19:34:35,QWKY8113131,20.0,L,2023-04-30 07:26:12.299000
EXP36895-129391,2023-04-26 19:34:35,2023-04-26 19:34:35,HEZL3196588,20.0,L,2023-04-30 07:14:33.624000
MTZEFS18702,2023-04-27 03:55:32,2023-04-30 03:55:32,MVSV3199638,20.0,E,2023-04-27 02:26:57.794000
EFS18611-245653-438968,2023-04-22 12:13:41,2023-04-25 12:13:41,ZEZN9422439,20.0,L,2023-04-30 15:15:19.423000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,ZELL0445149,20.0,E,2023-04-28 05:07:52.206000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,AAJV4316654,20.0,E,2023-04-28 05:22:13.321000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,WHDW2912592,20.0,E,2023-04-28 06:17:50.434000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,RJQX4969996,20.0,E,2023-04-28 02:42:48.930000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,JJJE6253074,20.0,E,2023-04-30 01:36:39.355000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,YLRE9548047,20.0,E,2023-04-30 02:33:01.079000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,CSWZ1162404,20.0,E,2023-04-29 22:40:20.395000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,JCGA7290149,20.0,E,2023-04-28 11:37:21.348000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,PIWN0889052,20.0,E,2023-04-28 04:26:58.682000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,LTYW4180772,20.0,E,2023-04-30 02:33:14.922000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,BBTX4337491,20.0,E,2023-04-30 02:53:28.077000
EFS36517,2023-04-27 11:45:30,2023-04-30 11:45:30,ATIK3323229,20.0,E,2023-04-30 07:47:56.220000
IGOJO16351,2023-04-27 12:00:56,2023-04-30 12:00:56,ADHO2058463,40.0,L,2023-04-27 21:24:15.688000
IGOJO16353,2023-04-27 12:15:49,2023-04-30 12:15:49,VMOD4307842,40.0,L,2023-04-27 22:27:19.857000
IGOJO16354,2023-04-27 12:36:40,2023-04-30 12:36:40,PJCL0091395,40.0,L,2023-04-30 05:16:04.403000
IGOJO16354,2023-04-27 12:36:40,2023-04-30 12:36:40,DRTT9914292,40.0,L,2023-04-29 05:21:51.059000
IGOJO16354,2023-04-27 12:36:40,2023-04-30 12:36:40,LYYG2217006,40.0,L,2023-04-29 01:56:45.919000
IGOJO16354,2023-04-27 12:36:40,2023-04-30 12:36:40,BHLJ2147477,40.0,L,2023-04-29 05:41:29.425000
IGOJO16354,2023-04-27 12:36:40,2023-04-30 12:36:40,CPAV9173653,40.0,L,2023-04-29 14:13:30.670000
EFS18597-245598-426182,2023-04-22 00:11:24,2023-04-25 00:11:24,XJXD5985191,40.0,L,2023-04-27 12:29:05.857000
IGOJO16357,2023-04-27 13:34:10,2023-04-30 13:34:10,NHSL4105780,40.0,L,2023-04-28 00:06:32.118000
IGOJO16357,2023-04-27 13:34:10,2023-04-30 13:34:10,KQDJ2974634,20.0,L,2023-04-28 01:55:11.587000
EFS36527,2023-04-27 14:30:31,2023-04-30 14:30:31,GZEZ7061307,40.0,E,2023-04-29 09:35:36.564000
IGOJO16369,2023-04-27 14:44:33,2023-04-30 14:44:33,IOPP2478252,20.0,L,2023-04-27 17:59:44.890000
IGOJO16369,2023-04-27 14:44:33,2023-04-30 14:44:33,DREU3011851,20.0,L,2023-04-27 17:55:42.304000
IGOJO16369,2023-04-27 14:44:33,2023-04-30 14:44:33,JQAH1320397,20.0,L,2023-04-27 17:57:03.800000
IGOJO16369,2023-04-27 14:44:33,2023-04-30 14:44:33,YBIA2226492,20.0,L,2023-04-27 17:58:08.207000
IGOJO16369,2023-04-27 14:44:33,2023-04-30 14:44:33,ZBMA5009646,20.0,L,2023-04-27 17:56:21.297000
EFS18591-245467-429535,2023-04-21 06:39:48,2023-04-24 06:39:48,GELF8214358,40.0,L,2023-04-30 14:57:41.124000
EFS18560-245290-429164,2023-04-20 12:26:27,2023-04-23 12:26:27,ZMFX1323002,40.0,L,2023-04-30 15:03:32.825000
EFS18636-245910-430052,2023-04-24 11:54:07,2023-04-27 11:54:07,MFYC9260379,40.0,L,2023-04-30 15:02:43.635000
EXP37165-129896,2023-04-27 15:22:38,2023-04-27 15:22:38,BEPN9342341,20.0,L,2023-04-28 08:58:47.383000
IGOJO16372,2023-04-27 15:34:33,2023-04-30 15:34:33,KWQS7030527,20.0,L,2023-04-28 15:10:02.612000
IGOJO16202,2023-04-23 10:09:52,2023-04-26 10:09:52,SZNC3027453,20.0,L,2023-04-26 00:48:04.665000
IGOJO16202,2023-04-23 10:09:52,2023-04-26 10:09:52,AJRH9841566,20.0,L,2023-04-26 22:11:44.176000
EFS36417,2023-04-23 14:02:41,2023-04-26 14:02:41,UKWS0863844,40.0,E,2023-04-23 16:49:25.481000
MTZEFS18626,2023-04-23 23:30:27,2023-04-26 23:30:27,YGYC3515477,40.0,E,2023-04-24 11:25:01.008000
EXP37139-129874,2023-04-24 20:14:49,2023-04-24 20:14:49,CTSF4719586,40.0,L,2023-04-25 15:01:39.135000
MTZEFS18661,2023-04-25 09:14:30,2023-04-28 09:14:30,SWCU5406455,20.0,E,2023-04-25 07:47:06.893000
EXP37152-129942,2023-04-25 10:29:31,2023-04-25 10:29:31,UXZX5247313,40.0,L,2023-04-26 13:09:49.274000
EXP37149-129882,2023-04-25 11:29:12,2023-04-25 11:29:12,KSPH0608255,20.0,L,2023-04-26 13:03:36.746000
EXP37149-129882,2023-04-25 11:29:12,2023-04-25 11:29:12,SPBG6357170,20.0,L,2023-04-26 12:57:43.971000
EXP37149-129882,2023-04-25 11:29:12,2023-04-25 11:29:12,XOUG5440441,20.0,L,2023-04-26 13:01:37.177000
EXP37149-129882,2023-04-25 11:29:12,2023-04-25 11:29:12,QXRM4204345,20.0,L,2023-04-26 13:04:23.373000
EXP37149-129882,2023-04-25 11:29:12,2023-04-25 11:29:12,NJUL5601664,20.0,L,2023-04-26 13:09:20.639000
IGOJO16264,2023-04-25 16:21:55,2023-04-28 16:21:55,CBTL9435628,40.0,L,2023-04-27 19:00:12.991000
IGOJO16264,2023-04-25 16:21:55,2023-04-28 16:21:55,UUAY0202968,40.0,L,2023-04-27 23:16:54.182000
IGOJO16264,2023-04-25 16:21:55,2023-04-28 16:21:55,UZJO4049629,40.0,L,2023-04-27 02:01:39.958000
IGOJO16264,2023-04-25 16:21:55,2023-04-28 16:21:55,XMIG3349586,40.0,L,2023-04-26 03:00:07.418000
MTZEFS09307,2023-04-29 01:14:55,2023-05-02 01:14:55,KFYN3704574,40.0,E,2023-04-30 02:21:32.587000
MTZEFS09308,2023-04-29 01:17:20,2023-05-02 01:17:20,EQPC1215817,40.0,E,2023-04-29 15:34:47.824000
MTZEFS09311,2023-04-29 01:18:26,2023-05-02 01:18:26,DPTX2220350,40.0,E,2023-04-29 20:12:00.529000
MTZEFS09312,2023-04-29 01:18:56,2023-05-02 01:18:56,NGAX6756400,40.0,E,2023-04-29 20:55:29.493000
MTZEFS09316,2023-04-29 02:38:28,2023-05-02 02:38:28,PSXC5502050,40.0,E,2023-04-29 01:29:34.648000
EFS36572,2023-04-29 04:31:20,2023-05-02 04:31:20,SQAM7910150,20.0,E,2023-04-29 05:58:34.640000
EFS36572,2023-04-29 04:31:20,2023-05-02 04:31:20,NYKE2614852,20.0,E,2023-04-29 05:58:46.843000
EFS18769,2023-04-29 06:46:53,2023-05-02 06:46:53,XUNI1177993,20.0,E,2023-04-29 05:18:02.033000
IGOJO02315,2023-04-29 07:19:09,2023-05-02 07:19:09,VJIC1932814,20.0,L,2023-04-29 06:04:17.630000
MTZEFS18771,2023-04-29 07:37:13,2023-05-02 07:37:13,GQHW3668448,40.0,E,2023-04-29 06:08:15.601000
EFS18772,2023-04-29 08:04:27,2023-05-02 08:04:27,AWWV9274353,20.0,E,2023-04-29 06:35:43.646000
EFS18489-244409-424843,2023-04-16 05:32:46,2023-04-19 05:32:46,IMMH3648245,20.0,L,2023-04-21 11:34:54.367000
MTZEFS18619,2023-04-23 02:01:41,2023-04-26 02:01:41,FGXU7443451,40.0,E,2023-04-23 00:32:55.864000
MTZEFS18644,2023-04-24 19:15:38,2023-04-27 19:15:38,WFFT1131501,20.0,E,2023-04-24 17:48:03.112000
EXP36987-129591,2023-04-25 12:12:30,2023-04-25 12:12:30,FFPJ3685556,20.0,L,2023-04-26 12:57:00.477000
EXP36987-129591,2023-04-25 12:12:30,2023-04-25 12:12:30,OFBY2503300,20.0,L,2023-04-26 13:02:57.843000
EXP36987-129591,2023-04-25 12:12:30,2023-04-25 12:12:30,GENL4033804,20.0,L,2023-04-26 13:02:16.165000
EXP36987-129591,2023-04-25 12:12:30,2023-04-25 12:12:30,SFMT4944595,20.0,L,2023-04-26 13:02:35.114000
